Date,F,M,S,V
2019-08-06,-0.37586665112657996,-0.306208727434862,0.05763217662630151,0.5972682515441347
2019-08-07,-0.37982537518493786,-0.3643345656606484,0.08563772406422034,0.682172467988762
2019-08-08,-0.38348425734384445,0.11133801175608725,-0.09136160138182724,0.3715705621053262
2019-08-09,-0.3754732557038831,-0.06857093918058625,-0.0952784630331799,0.4594304298557155
2019-08-12,-0.3582287091956627,-0.33562683479462035,-0.26833961684456276,0.721527183041113
2019-08-13,-0.3695334867687749,-0.08186447336335206,0.04267837510193529,0.4568984368810605
2019-08-14,-0.34902449787147355,-0.6084092488640621,-0.25105735742454893,0.941194838789698
2019-08-15,-0.34431290868896414,-0.44670179480264277,-0.02728560626201851,0.9292598703396521
2019-08-16,-0.31292920801619645,-0.29955898483766835,0.030773926953106528,0.7168487135521534
2019-08-19,-0.2862978165700496,-0.06337391237332637,0.1446114069870879,0.47625022071804834
2019-08-20,-0.2819698770022559,-0.11626099737948731,-0.012352096513323942,0.6061079125997875
2019-08-21,-0.29038146218157107,0.04181768498214525,0.23043524022875164,0.3990102077976908
2019-08-22,-0.304563415402852,0.03771263038877478,0.07728602386157292,0.3832361078570829
2019-08-23,-0.2676574166440439,-0.3348099920644192,-0.3458416463123221,0.9758322891748684
2019-08-26,-0.26564462859234744,-0.03519757192526505,-0.31723171126118815,0.7375244626162493
2019-08-27,-0.26632449389564855,-0.07209601944797686,-0.32217260246122537,0.8252319127758583
2019-08-28,-0.2837578374126327,0.18718844345821234,-0.035423106327961855,0.7842682397729425
2019-08-29,-0.3328505263061306,0.4615157006275826,0.2838627667128118,0.576047169182946
2019-08-30,-0.29402708608487627,0.28310784627942087,0.47900816307121696,0.5420315525711156
2019-08-31,-0.286740471998842,,,
2019-09-02,-0.2699969189709996,0.20672696414124006,0.6126069504567188,0.539572560423666
2019-09-03,-0.23390128597583465,0.012362377412465403,0.8865572566618363,0.624834519697269
2019-09-04,-0.23735739343920734,0.14317251762480068,0.726395918877975,0.4377240185374386
2019-09-05,2.646489260890494,0.29576962136700097,0.8920671465557789,0.0845993954306684
2019-09-06,2.565250205061835,0.344444554277842,0.8973177903535531,0.09411466371437892
2019-09-09,2.479406781162404,0.27975626213920707,1.0947067116148306,0.24253431108301612
2019-09-10,2.401594493288924,0.20908202830057274,1.305511704984144,0.2820021426378963
2019-09-11,2.3440407724045236,0.2710677639761192,0.8967496838435298,0.1205519187119373
2019-09-12,2.269665984699697,0.4519276051461045,1.5201943772038629,-0.09599177831373419
2019-09-13,2.160052347133924,0.3011954525592699,1.4591189939830735,-0.17159888150741215
2019-09-16,2.073112568200345,0.084665742236303,1.3370457848767423,0.04750327298501627
2019-09-17,2.0421597091883306,0.01928862367809171,1.0281009965124916,-0.05186595969017582
2019-09-18,2.013164077915072,0.03817877029839022,1.2164152105048864,-0.15650455179468026
2019-09-19,1.9758634504831334,-0.011845231565926007,0.9162941368964684,-0.170240874128334
2019-09-20,1.9363060278172937,-0.041144775348363014,0.7442897170813375,0.06195465990192541
2019-09-23,1.9194879690484195,0.072503397700596,1.1095403519819032,0.12548282681524645
2019-09-24,1.900191388993673,-0.16947368678810348,0.9167730090078556,0.41488585757609475
2019-09-25,1.8602661372989535,-0.027731944780406283,0.9415904883064694,0.16305256534756576
2019-09-26,1.8371031164747813,-0.17215520509882548,0.7258776359426692,0.19389899465017885
2019-09-27,1.8179503453961097,-0.3033631854488471,0.21671093060883706,0.3326625763041284
2019-09-30,1.7925916652028884,-0.11707490027975953,0.34519972315923714,0.24056693838459034
2019-10-01,1.7635383077209459,-0.46627642634788247,0.222974727073001,0.5096118132745838
2019-10-02,1.738953247151885,-0.677643114975782,0.3717938296914597,0.8875467908237027
2019-10-03,1.7281255269144042,-0.6032850451626848,0.22446013609493662,0.749867853445248
2019-10-04,1.695137889894881,-0.3259199247459003,0.031315786924645185,0.5169068767834507
2019-10-07,1.6660142458883787,-0.42460533738198075,-0.04120751788761253,0.557672583028727
2019-10-08,1.6485568116234934,-0.6928574622102898,-0.3333384880627164,0.8436216618552551
2019-10-09,1.6219203639809014,-0.5347238649059928,-0.2501118511146594,0.5619306524767218
2019-10-10,1.5882890825178677,-0.3820960256052187,-0.23722192115549878,0.37546139025990527
2019-10-11,1.5681658908943559,0.12269812369199032,-0.11055290981225241,0.0936429027906715
2019-10-14,1.5431663591654101,-0.008844533538606906,-0.0622150652573823,0.1164315173255659
2019-10-15,1.5183690637733116,0.2664568898211152,-0.006579310285540639,-0.16888228935816918
2019-10-16,1.4959394439009797,0.41842195158347983,0.01212254484275418,-0.06397468972363032
2019-10-17,1.4702713319834357,0.32829708425680637,0.14345437886284626,-0.12723337841808513
2019-10-18,1.4075935714075918,0.10393910915133205,0.34503760506728276,0.1503831357603928
2019-10-21,1.3922617058780131,0.12637603361453092,0.4690218548435651,-0.050807938835342806
2019-10-22,1.3588029372208281,-0.04071141616430326,0.35567113898678654,0.29024410601707384
2019-10-23,1.345348366493415,-0.001480251207197321,0.5411065382090178,0.2604374401430372
2019-10-24,1.3284429889039484,0.03563672622209572,0.3798928986617471,0.11095517508156315
2019-10-25,1.305220680852877,0.0005188232264389648,0.5299201686668055,-0.027553291891223818
2019-10-28,1.27085557605068,0.3288394049103463,0.823390295087518,-0.34668428513118876
2019-10-29,0.7377767962053727,0.40102303013106383,0.6813248744850701,-0.36086882651359214
2019-10-30,1.272866090244638,0.7263755717709461,0.8960580591417202,-0.4469792380858818
2019-10-31,1.2876049857980354,0.9150551312466437,1.1676826282592545,-0.19367295110022983
2019-11-01,1.254180524700361,1.0565910045379951,1.109847360533933,-0.2207231508927253
2019-11-04,1.2299321593322676,0.9999863703810905,0.9318408363991512,-0.22283247556647937
2019-11-05,1.2080970441159917,0.7643075680497673,1.0746549498161606,-0.2169107061086145
2019-11-06,1.1980100637354019,1.0186885200024467,1.2352868408171225,-0.1693717032974781
2019-11-07,1.178296529577213,1.3106885463723177,1.0285487229211487,-0.3517274693479723
2019-11-08,1.163559652938251,1.0605962366534316,0.9551264957433628,-0.3918909641593635
2019-11-11,1.1468742608390758,1.302473597975675,0.6593260500850912,-0.3617568668619432
